UT,Altitude,OrbitalSpeed,TrueAnom,EccAnomaly,MeanAnomaly,TrueLong
10266075.88,3829720.615,131253.669,116.125,115.012,113.894,206.328
10266076.04,3830129.698,131252.236,116.157,115.044,113.927,206.359
10266076.20,3830538.671,131250.805,116.189,115.076,113.959,206.391
10266076.40,3831049.731,131249.016,116.229,115.117,114.000,206.430
10266076.56,3831458.455,131247.585,116.261,115.149,114.032,206.462
10266076.72,3831867.067,131246.155,116.293,115.181,114.065,206.493
10266076.90,3832326.623,131244.547,116.328,115.217,114.101,206.528
10266077.08,3832786.039,131242.939,116.364,115.254,114.138,206.564
10266077.24,3833194.290,131241.510,116.396,115.286,114.171,206.595
10266077.42,3833653.438,131239.904,116.432,115.322,114.207,206.630
10266077.60,3834112.446,131238.297,116.468,115.358,114.244,206.666
10266077.76,3834520.334,131236.870,116.500,115.391,114.276,206.698
10266077.92,3834928.110,131235.443,116.532,115.423,114.309,206.729
10266078.08,3835335.774,131234.017,116.564,115.455,114.341,206.761
10266078.26,3835794.262,131232.413,116.600,115.491,114.378,206.796
10266078.44,3836252.607,131230.810,116.636,115.528,114.414,206.831
10266078.60,3836659.906,131229.385,116.668,115.560,114.447,206.863
10266078.78,3837117.983,131227.782,116.704,115.596,114.483,206.898
10266078.96,3837575.917,131226.180,116.739,115.632,114.520,206.934
10266079.12,3837982.850,131224.757,116.771,115.664,114.553,206.965
10266079.28,3838389.669,131223.334,116.803,115.697,114.585,206.997
10266079.44,3838796.376,131221.912,116.835,115.729,114.618,207.028
10266079.62,3839253.786,131220.312,116.871,115.765,114.654,207.063
10266079.80,3839711.052,131218.713,116.907,115.801,114.691,207.099
10266079.96,3840117.390,131217.292,116.939,115.834,114.723,207.130
10266080.12,3840523.614,131215.871,116.971,115.866,114.756,207.162
10266080.30,3840980.481,131214.274,117.007,115.902,114.792,207.197
10266080.46,3841386.464,131212.854,117.038,115.934,114.825,207.228
10266080.64,3841843.058,131211.258,117.074,115.970,114.861,207.264
10266080.80,3842248.798,131209.839,117.106,116.002,114.894,207.296
10266080.96,3842654.424,131208.421,117.138,116.035,114.926,207.327
10266081.14,3843110.617,131206.826,117.174,116.071,114.963,207.362
10266081.32,3843566.665,131205.232,117.210,116.107,114.999,207.398
10266081.48,3843971.919,131203.815,117.242,116.139,115.032,207.429
10266081.66,3844427.692,131202.222,117.277,116.175,115.068,207.464
10266081.84,3844883.320,131200.630,117.313,116.212,115.105,207.500
10266082.00,3845288.200,131199.214,117.345,116.244,115.137,207.532
10266082.16,3845692.966,131197.800,117.377,116.276,115.170,207.563
10266082.34,3846148.189,131196.209,117.413,116.312,115.206,207.598
10266082.52,3846603.266,131194.619,117.449,116.348,115.243,207.634
10266082.68,3847007.656,131193.205,117.481,116.380,115.275,207.665
10266082.84,3847411.930,131191.793,117.512,116.413,115.308,207.697
10266083.00,3847816.089,131190.380,117.544,116.445,115.340,207.728
10266083.18,3848270.629,131188.792,117.580,116.481,115.377,207.763
10266083.36,3848725.022,131187.205,117.616,116.517,115.413,207.799
10266083.52,3849128.803,131185.794,117.648,116.549,115.446,207.830
10266083.70,3849582.919,131184.207,117.684,116.585,115.482,207.865
10266083.88,3850036.886,131182.621,117.719,116.622,115.519,207.901
10266084.04,3850440.289,131181.212,117.751,116.654,115.551,207.933
10266084.20,3850843.575,131179.803,117.783,116.686,115.583,207.964
10266084.40,3851347.519,131178.043,117.823,116.726,115.624,208.003
10266084.56,3851750.542,131176.635,117.855,116.758,115.656,208.035
10266084.72,3852153.448,131175.228,117.886,116.790,115.689,208.066
10266084.90,3852606.578,131173.645,117.922,116.826,115.725,208.101
10266085.08,3853059.558,131172.063,117.958,116.863,115.762,208.137
10266085.24,3853462.083,131170.658,117.990,116.895,115.794,208.169
10266085.42,3853914.783,131169.077,118.026,116.931,115.831,208.204
10266085.56,3854266.779,131167.848,118.053,116.959,115.859,208.231
10266085.76,3854769.475,131166.092,118.093,116.999,115.900,208.271
10266085.92,3855171.499,131164.688,118.125,117.031,115.932,208.302
10266086.08,3855573.405,131163.285,118.157,117.063,115.965,208.334
10266086.24,3855975.193,131161.882,118.189,117.095,115.997,208.365
10266086.40,3856376.862,131160.480,118.220,117.127,116.029,208.397
10266086.56,3856778.412,131159.078,118.252,117.160,116.062,208.428
10266086.72,3857179.845,131157.677,118.284,117.192,116.094,208.459
10266086.84,3857480.841,131156.626,118.308,117.216,116.119,208.483
10266087.00,3857882.065,131155.225,118.339,117.248,116.151,208.514
10266087.20,3858383.428,131153.475,118.379,117.288,116.191,208.554
10266087.36,3858784.384,131152.076,118.411,117.320,116.224,208.585
10266087.56,3859285.412,131150.327,118.451,117.360,116.264,208.624
10266087.72,3859686.100,131148.929,118.482,117.392,116.297,208.656
10266087.92,3860186.792,131147.181,118.522,117.432,116.337,208.695
10266088.08,3860587.212,131145.784,118.554,117.464,116.370,208.727
10266088.28,3861087.567,131144.038,118.594,117.505,116.410,208.766
10266088.44,3861487.716,131142.641,118.625,117.537,116.443,208.797
10266088.64,3861987.734,131140.896,118.665,117.577,116.483,208.837
10266088.82,3862437.590,131139.327,118.701,117.613,116.519,208.872
10266089.00,3862887.294,131137.758,118.737,117.649,116.556,208.907
10266089.18,3863336.845,131136.189,118.772,117.685,116.592,208.942
10266089.36,3863786.243,131134.621,118.808,117.721,116.629,208.978
10266089.56,3864285.395,131132.880,118.848,117.761,116.669,209.017
10266089.72,3864684.581,131131.487,118.879,117.793,116.702,209.049
10266089.92,3865183.394,131129.747,118.919,117.833,116.742,209.088
10266090.08,3865582.307,131128.356,118.951,117.865,116.775,209.120
10266090.26,3866030.940,131126.791,118.987,117.901,116.811,209.155
10266090.44,3866479.419,131125.227,119.022,117.938,116.847,209.190
10266090.64,3866977.549,131123.489,119.062,117.978,116.888,209.230
10266090.80,3867375.916,131122.100,119.094,118.010,116.920,209.261
10266091.00,3867873.704,131120.364,119.133,118.050,116.961,209.300
10266091.18,3868321.550,131118.802,119.169,118.086,116.997,209.335
10266091.36,3868769.241,131117.241,119.205,118.122,117.034,209.371
10266091.54,3869216.778,131115.680,119.240,118.158,117.070,209.406
10266091.72,3869664.160,131114.120,119.276,118.194,117.106,209.442
10266091.90,3870111.387,131112.561,119.312,118.230,117.143,209.477
10266092.08,3870558.459,131111.002,119.347,118.266,117.179,209.512
10266092.24,3870955.725,131109.617,119.379,118.298,117.212,209.544
10266092.44,3871452.136,131107.886,119.419,118.338,117.252,209.583
10266092.62,3871898.742,131106.329,119.454,118.374,117.288,209.618
10266092.80,3872345.191,131104.773,119.490,118.410,117.325,209.654
10266092.98,3872791.485,131103.217,119.526,118.446,117.361,209.689
10266093.16,3873237.622,131101.662,119.561,118.482,117.398,209.724
10266093.36,3873733.147,131099.935,119.601,118.522,117.438,209.764
10266093.52,3874129.427,131098.554,119.633,118.554,117.470,209.795
10266093.68,3874525.584,131097.173,119.664,118.586,117.503,209.826
10266093.86,3874971.113,131095.620,119.700,118.622,117.539,209.861
10266094.04,3875416.484,131094.068,119.736,118.658,117.576,209.897
10266094.22,3875861.698,131092.516,119.771,118.694,117.612,209.932
10266094.40,3876306.755,131090.966,119.807,118.730,117.648,209.968
10266094.58,3876751.655,131089.415,119.843,118.766,117.685,210.003
10266094.76,3877196.397,131087.865,119.878,118.802,117.721,210.038
10266094.96,3877690.369,131086.144,119.918,118.842,117.761,210.078
10266095.12,3878085.407,131084.768,119.950,118.874,117.794,210.109
10266095.28,3878480.319,131083.392,119.981,118.906,117.826,210.141
10266095.48,3878973.784,131081.673,120.021,118.946,117.867,210.180
10266095.64,3879368.415,131080.298,120.052,118.978,117.899,210.211
10266095.82,3879812.225,131078.752,120.088,119.014,117.935,210.246
10266096.00,3880255.876,131077.206,120.124,119.050,117.972,210.282
10266096.18,3880699.368,131075.661,120.159,119.086,118.008,210.317
10266096.36,3881142.701,131074.117,120.195,119.122,118.044,210.353
10266096.52,3881536.641,131072.745,120.227,119.154,118.077,210.384
10266096.70,3881979.673,131071.202,120.262,119.190,118.113,210.419
10266096.88,3882422.545,131069.659,120.298,119.226,118.149,210.455
10266097.06,3882865.258,131068.117,120.333,119.262,118.186,210.490
10266097.24,3883307.811,131066.576,120.369,119.298,118.222,210.525
10266097.40,3883701.056,131065.207,120.401,119.330,118.254,210.557
10266097.60,3884192.435,131063.495,120.440,119.370,118.295,210.596
10266097.60,3884192.435,131063.495,120.440,119.370,118.295,210.596
10266097.60,3884192.435,131063.495,120.440,119.370,118.295,210.596
10266097.64,3884290.687,131063.153,120.448,119.378,118.303,210.604
10266097.68,3884388.931,131062.811,120.456,119.386,118.311,210.612
10266097.68,3884388.931,131062.811,120.456,119.386,118.311,210.612
10266097.80,3884683.616,131061.785,120.480,119.410,118.335,210.635
10266097.96,3885076.418,131060.417,120.511,119.442,118.368,210.667
10266098.12,3885469.093,131059.050,120.543,119.474,118.400,210.698
10266098.28,3885861.641,131057.683,120.575,119.506,118.432,210.729
10266098.46,3886303.105,131056.146,120.610,119.542,118.469,210.764
10266098.62,3886695.382,131054.780,120.642,119.574,118.501,210.796
10266098.80,3887136.541,131053.244,120.677,119.610,118.537,210.831
10266098.96,3887528.547,131051.880,120.709,119.642,118.569,210.863
10266099.12,3887920.425,131050.516,120.741,119.674,118.602,210.894
10266099.28,3888312.175,131049.152,120.772,119.706,118.634,210.926
10266099.44,3888703.798,131047.789,120.804,119.738,118.666,210.957
10266099.60,3889095.292,131046.426,120.836,119.770,118.699,210.988
10266099.74,3889437.744,131045.234,120.863,119.798,118.727,211.015
10266099.88,3889780.098,131044.042,120.891,119.826,118.755,211.043
10266100.02,3890122.354,131042.851,120.919,119.854,118.783,211.070
10266100.18,3890513.383,131041.490,120.950,119.886,118.816,211.102
10266100.32,3890855.427,131040.300,120.978,119.914,118.844,211.130
10266100.48,3891246.215,131038.939,121.009,119.946,118.876,211.161
10266100.66,3891685.696,131037.410,121.045,119.982,118.913,211.196
10266100.80,3892027.403,131036.221,121.073,120.010,118.941,211.224
10266100.98,3892466.594,131034.693,121.108,120.046,118.977,211.259
10266101.12,3892808.075,131033.504,121.136,120.073,119.005,211.286
10266101.28,3893198.216,131032.147,121.167,120.105,119.038,211.318
10266101.44,3893588.229,131030.790,121.199,120.137,119.070,211.349
10266101.60,3893978.112,131029.433,121.231,120.169,119.102,211.381
10266101.76,3894367.865,131028.077,121.262,120.201,119.135,211.412
10266101.92,3894757.489,131026.721,121.294,120.233,119.167,211.443
10266102.06,3895098.302,131025.536,121.321,120.261,119.195,211.470
10266102.20,3895439.017,131024.350,121.349,120.289,119.223,211.498
10266102.34,3895779.632,131023.165,121.377,120.317,119.252,211.525
10266102.44,3896022.867,131022.319,121.396,120.337,119.272,211.545
10266102.62,3896460.562,131020.797,121.432,120.373,119.308,211.580
10266102.80,3896898.092,131019.275,121.467,120.409,119.344,211.616
10266102.96,3897286.869,131017.922,121.499,120.441,119.377,211.647
10266103.12,3897675.515,131016.571,121.531,120.473,119.409,211.679
10266103.28,3898064.031,131015.219,121.562,120.505,119.441,211.710
10266103.46,3898500.954,131013.700,121.598,120.540,119.478,211.745
10266103.62,3898889.191,131012.349,121.629,120.572,119.510,211.776
10266103.80,3899325.801,131010.831,121.665,120.608,119.546,211.812
10266103.94,3899665.272,131009.650,121.692,120.636,119.574,211.839
10266104.08,3900004.642,131008.470,121.720,120.664,119.603,211.867
10266104.24,3900392.371,131007.122,121.752,120.696,119.635,211.898
10266104.40,3900779.968,131005.774,121.783,120.728,119.667,211.930
10266104.56,3901167.433,131004.427,121.815,120.760,119.699,211.961
10266104.72,3901554.766,131003.080,121.846,120.792,119.732,211.992
10266104.88,3901941.968,131001.733,121.878,120.824,119.764,212.024
10266105.06,3902377.411,131000.219,121.913,120.860,119.800,212.059
10266105.24,3902812.688,130998.706,121.949,120.895,119.836,212.094
10266105.38,3903151.120,130997.529,121.976,120.923,119.865,212.121
10266105.54,3903537.776,130996.185,122.008,120.955,119.897,212.153
10266105.72,3903972.606,130994.673,122.043,120.991,119.933,212.188
10266105.86,3904310.691,130993.498,122.071,121.019,119.961,212.216
10266106.04,3904745.222,130991.988,122.107,121.055,119.998,212.251
10266106.20,3905131.330,130990.645,122.138,121.087,120.030,212.283
10266106.36,3905517.306,130989.304,122.170,121.119,120.062,212.314
10266106.52,3905903.149,130987.963,122.201,121.151,120.094,212.345
10266106.70,3906337.062,130986.455,122.237,121.187,120.131,212.380
10266106.86,3906722.622,130985.114,122.268,121.218,120.163,212.412
10266107.04,3907156.217,130983.607,122.304,121.254,120.199,212.447
10266107.20,3907541.492,130982.268,122.335,121.286,120.231,212.479
10266107.36,3907926.634,130980.930,122.367,121.318,120.264,212.510
10266107.52,3908311.642,130979.592,122.398,121.350,120.296,212.541
10266107.68,3908696.517,130978.255,122.430,121.382,120.328,212.573
10266107.84,3909081.257,130976.918,122.461,121.414,120.360,212.604
10266108.02,3909513.929,130975.414,122.497,121.450,120.397,212.639
10266108.20,3909946.432,130973.911,122.532,121.485,120.433,212.674
10266108.36,3910330.736,130972.576,122.564,121.517,120.465,212.706
10266108.52,3910714.905,130971.241,122.595,121.549,120.497,212.737
10266108.70,3911146.935,130969.740,122.631,121.585,120.534,212.772
10266108.86,3911530.818,130968.406,122.662,121.617,120.566,212.803
10266109.04,3911962.525,130966.907,122.698,121.653,120.602,212.839
10266109.20,3912346.121,130965.574,122.729,121.685,120.634,212.870
10266109.36,3912729.583,130964.242,122.761,121.717,120.667,212.902
10266109.52,3913112.909,130962.910,122.792,121.748,120.699,212.933
10266109.68,3913496.099,130961.579,122.824,121.780,120.731,212.964
10266109.84,3913879.155,130960.249,122.855,121.812,120.763,212.996
10266109.98,3914214.217,130959.085,122.883,121.840,120.791,213.023
10266110.14,3914597.018,130957.755,122.914,121.872,120.824,213.054
10266110.32,3915027.507,130956.260,122.950,121.908,120.860,213.090
10266110.48,3915410.019,130954.932,122.981,121.940,120.892,213.121
10266110.64,3915792.395,130953.604,123.013,121.971,120.924,213.153
10266110.80,3916174.636,130952.276,123.044,122.003,120.957,213.184
10266110.98,3916604.493,130950.783,123.079,122.039,120.993,213.219
10266111.14,3916986.444,130949.457,123.111,122.071,121.025,213.250
10266111.24,3917225.093,130948.628,123.131,122.091,121.045,213.270
10266111.36,3917511.403,130947.634,123.154,122.115,121.069,213.294
10266111.52,3917893.029,130946.309,123.186,122.147,121.102,213.325
10266111.68,3918274.519,130944.984,123.217,122.178,121.134,213.356
10266111.84,3918655.871,130943.660,123.249,122.210,121.166,213.388
10266112.00,3919037.087,130942.336,123.280,122.242,121.198,213.419
10266112.16,3919418.166,130941.013,123.312,122.274,121.230,213.450
10266112.34,3919846.715,130939.525,123.347,122.310,121.267,213.485
10266112.52,3920275.091,130938.038,123.382,122.346,121.303,213.521
10266112.68,3920655.723,130936.717,123.414,122.377,121.335,213.552
10266112.84,3921036.218,130935.396,123.445,122.409,121.367,213.584
10266113.00,3921416.575,130934.075,123.477,122.441,121.399,213.615
10266113.16,3921796.795,130932.756,123.508,122.473,121.432,213.646
10266113.32,3922176.876,130931.436,123.540,122.505,121.464,213.678
10266113.48,3922556.820,130930.117,123.571,122.537,121.496,213.709
10266113.66,3922984.091,130928.634,123.607,122.572,121.532,213.744
10266113.84,3923411.187,130927.152,123.642,122.608,121.568,213.779
10266114.00,3923790.682,130925.835,123.673,122.640,121.601,213.811
10266114.20,3924264.855,130924.189,123.713,122.680,121.641,213.850
10266114.38,3924691.425,130922.709,123.748,122.716,121.677,213.885
10266114.56,3925117.820,130921.229,123.784,122.751,121.713,213.920
10266114.72,3925496.690,130919.914,123.815,122.783,121.746,213.952
10266114.92,3925970.083,130918.271,123.854,122.823,121.786,213.991
10266115.08,3926348.640,130916.958,123.886,122.855,121.818,214.022
10266115.28,3926821.641,130915.317,123.925,122.895,121.858,214.061
10266115.44,3927199.885,130914.004,123.956,122.926,121.890,214.093
10266115.62,3927625.243,130912.528,123.992,122.962,121.927,214.128
10266115.80,3928050.424,130911.053,124.027,122.998,121.963,214.163
10266115.98,3928475.428,130909.579,124.063,123.034,121.999,214.198
10266116.16,3928900.255,130908.105,124.098,123.070,122.035,214.234
10266116.34,3929324.905,130906.632,124.133,123.105,122.071,214.269
10266116.52,3929749.378,130905.159,124.169,123.141,122.108,214.304
10266116.68,3930126.538,130903.851,124.200,123.173,122.140,214.335
10266116.88,3930597.791,130902.216,124.239,123.213,122.180,214.375
10266117.04,3930974.635,130900.909,124.271,123.244,122.212,214.406
